run_id,agent,seed,temperature,tau,sigma,episodes,recall,precision,detections_per_joule,false_alarms,coverage,time_to_first_detection,ece,signed_calibration_error,accuracy,pool_split
greedy_entropy__s3__T4__tau0.85__sig1.5,greedy_entropy,3,4.0,0.85,1.5,20,0.1540510377281117,0.21169836389427651,0.04130576216256321,97.6,0.160546875,20.25,,,,shift
greedy_entropy__s4__T4__tau0.85__sig1.5,greedy_entropy,4,4.0,0.85,1.5,20,0.16541896370459916,0.21931383622547385,0.04302033363690462,96.75,0.15810546875,20.1,,,,shift
greedy_entropy__s0__T0.3__tau0.9__sig1.5,greedy_entropy,0,0.3,0.9,1.5,20,0.2756230503401954,0.31170218054497006,0.0768193701673547,106.3,0.31142578125,12.75,,,,shift
greedy_entropy__s1__T0.3__tau0.9__sig1.5,greedy_entropy,1,0.3,0.9,1.5,20,0.31389184542406523,0.3292500493801107,0.08010530331695401,103.15,0.3109375,7.9,,,,shift
greedy_entropy__s2__T0.3__tau0.9__sig1.5,greedy_entropy,2,0.3,0.9,1.5,20,0.3106396871367827,0.32880414257660007,0.08346814092312502,107.1,0.314404296875,9.0,,,,shift
greedy_entropy__s3__T0.3__tau0.9__sig1.5,greedy_entropy,3,0.3,0.9,1.5,20,0.27861904641284574,0.3054491618950021,0.0750991260206436,108.15,0.315576171875,10.15,,,,shift
greedy_entropy__s4__T0.3__tau0.9__sig1.5,greedy_entropy,4,0.3,0.9,1.5,20,0.29124488801069826,0.31980008394658116,0.07827062246610535,103.0,0.312451171875,21.15,,,,shift
greedy_entropy__s0__T0.5__tau0.9__sig1.5,greedy_entropy,0,0.5,0.9,1.5,20,0.23083747263103932,0.28884492151951086,0.06526339040187518,100.85,0.294287109375,8.15,,,,shift
greedy_entropy__s1__T0.5__tau0.9__sig1.5,greedy_entropy,1,0.5,0.9,1.5,20,0.2761128096697935,0.3097275255354465,0.07204948232533723,99.35,0.297119140625,11.9,,,,shift
greedy_entropy__s2__T0.5__tau0.9__sig1.5,greedy_entropy,2,0.5,0.9,1.5,20,0.2526616444828907,0.29927685391313574,0.06868924563881065,100.3,0.29814453125,9.5,,,,shift
greedy_entropy__s3__T0.5__tau0.9__sig1.5,greedy_entropy,3,0.5,0.9,1.5,20,0.26383538783722454,0.307379984123702,0.07098074545062458,100.05,0.2986328125,9.8,,,,shift
greedy_entropy__s4__T0.5__tau0.9__sig1.5,greedy_entropy,4,0.5,0.9,1.5,20,0.2697215958618764,0.3129548056611185,0.07157653974908221,96.9,0.301513671875,9.75,,,,shift
greedy_entropy__s0__T1__tau0.9__sig1.5,greedy_entropy,0,1.0,0.9,1.5,20,0.24859694485322384,0.33385292429233115,0.07049993975061655,87.05,0.254296875,17.25,,,,shift
greedy_entropy__s1__T1__tau0.9__sig1.5,greedy_entropy,1,1.0,0.9,1.5,20,0.24766887933064488,0.3161179437182016,0.06487801687823767,86.5,0.2466796875,11.7,,,,shift
greedy_entropy__s2__T1__tau0.9__sig1.5,greedy_entropy,2,1.0,0.9,1.5,20,0.22632253150190373,0.29758955324191677,0.06032301132462085,89.0,0.248974609375,17.5,,,,shift
greedy_entropy__s3__T1__tau0.9__sig1.5,greedy_entropy,3,1.0,0.9,1.5,20,0.22717228827342298,0.2948387368947696,0.059697221211794174,88.7,0.242724609375,24.3,,,,shift
greedy_entropy__s4__T1__tau0.9__sig1.5,greedy_entropy,4,1.0,0.9,1.5,20,0.19656789870809527,0.27217007694092976,0.05312506107739092,88.1,0.240966796875,8.05,,,,shift
greedy_entropy__s0__T2__tau0.9__sig1.5,greedy_entropy,0,2.0,0.9,1.5,20,0.16585607618893408,0.27378793029549,0.04639148251115308,75.95,0.196044921875,12.75,,,,shift
greedy_entropy__s1__T2__tau0.9__sig1.5,greedy_entropy,1,2.0,0.9,1.5,20,0.16741190033074302,0.26654828732007435,0.04350847413918423,74.65,0.1931640625,16.15,,,,shift
greedy_entropy__s2__T2__tau0.9__sig1.5,greedy_entropy,2,2.0,0.9,1.5,20,0.17533803782111892,0.27528391259046614,0.04750208727210385,77.0,0.198388671875,21.45,,,,shift
greedy_entropy__s3__T2__tau0.9__sig1.5,greedy_entropy,3,2.0,0.9,1.5,20,0.16909557922430474,0.26668345152650436,0.046405875667576896,77.9,0.194287109375,48.1,,,,shift
greedy_entropy__s4__T2__tau0.9__sig1.5,greedy_entropy,4,2.0,0.9,1.5,20,0.1691954102772526,0.2655474021445993,0.044918471300935195,76.6,0.194970703125,13.35,,,,shift
greedy_entropy__s0__T3__tau0.9__sig1.5,greedy_entropy,0,3.0,0.9,1.5,20,0.15024169769112405,0.2698262261334202,0.04217657213312047,71.35,0.170849609375,28.6,,,,shift
greedy_entropy__s1__T3__tau0.9__sig1.5,greedy_entropy,1,3.0,0.9,1.5,20,0.15177340079881513,0.2615535200545643,0.04022162271541274,70.75,0.170654296875,28.45,,,,shift
greedy_entropy__s2__T3__tau0.9__sig1.5,greedy_entropy,2,3.0,0.9,1.5,20,0.1383109745688793,0.2379706675717252,0.036456411595242696,73.0,0.1720703125,29.7,,,,shift
greedy_entropy__s3__T3__tau0.9__sig1.5,greedy_entropy,3,3.0,0.9,1.5,20,0.132433155231999,0.2405047756215246,0.036147714629780135,71.6,0.171728515625,18.05,,,,shift
greedy_entropy__s4__T3__tau0.9__sig1.5,greedy_entropy,4,3.0,0.9,1.5,20,0.15071947191110108,0.25964733458710987,0.03950841563028715,71.0,0.168017578125,23.4,,,,shift
greedy_entropy__s0__T4__tau0.9__sig1.5,greedy_entropy,0,4.0,0.9,1.5,20,0.1092715428703915,0.21019382387377245,0.03105647797760779,72.7,0.156884765625,42.25,,,,shift
greedy_entropy__s1__T4__tau0.9__sig1.5,greedy_entropy,1,4.0,0.9,1.5,20,0.13587578807627443,0.240497661611678,0.0350513745062624,69.7,0.158642578125,29.6,,,,shift
greedy_entropy__s2__T4__tau0.9__sig1.5,greedy_entropy,2,4.0,0.9,1.5,20,0.11470774938105929,0.21240792065554878,0.03184043539344146,73.4,0.1564453125,23.25,,,,shift
greedy_entropy__s3__T4__tau0.9__sig1.5,greedy_entropy,3,4.0,0.9,1.5,20,0.13001337268005433,0.23407114975804783,0.03481253031171576,72.15,0.160546875,21.35,,,,shift
greedy_entropy__s4__T4__tau0.9__sig1.5,greedy_entropy,4,4.0,0.9,1.5,20,0.14286506527959436,0.24759713204252076,0.03723111578510821,71.05,0.15810546875,24.45,,,,shift
ppo__s0__T0.3__tau0.6__sig1.5,ppo,0,0.3,0.6,1.5,20,0.3565215638996772,0.3711624297793835,0.10150691802542974,107.8,0.327197265625,5.45,,,,shift
ppo__s1__T0.3__tau0.6__sig1.5,ppo,1,0.3,0.6,1.5,20,0.3496481228099805,0.3448050916298034,0.09075102985225456,107.95,0.328564453125,9.7,,,,shift
ppo__s2__T0.3__tau0.6__sig1.5,ppo,2,0.3,0.6,1.5,20,0.34073330370358035,0.3409687405853567,0.0908359697352611,110.5,0.326171875,7.55,,,,shift
ppo__s3__T0.3__tau0.6__sig1.5,ppo,3,0.3,0.6,1.5,20,0.32590502860574155,0.32590929420854875,0.0879053639764596,114.7,0.33310546875,11.85,,,,shift
ppo__s4__T0.3__tau0.6__sig1.5,ppo,4,0.3,0.6,1.5,20,0.32116489107176227,0.31894797800447583,0.08419487675485318,113.5,0.328564453125,10.5,,,,shift
ppo__s0__T0.5__tau0.6__sig1.5,ppo,0,0.5,0.6,1.5,20,0.3552548026993097,0.3598878710574942,0.10079410114751323,111.3,0.336083984375,6.9,,,,shift
ppo__s1__T0.5__tau0.6__sig1.5,ppo,1,0.5,0.6,1.5,20,0.32170286799668746,0.31925364210235657,0.08334837854714014,109.1,0.3251953125,8.15,,,,shift
ppo__s2__T0.5__tau0.6__sig1.5,ppo,2,0.5,0.6,1.5,20,0.298091136316638,0.325347048280853,0.08028464770652947,107.6,0.31396484375,5.0,,,,shift
ppo__s3__T0.5__tau0.6__sig1.5,ppo,3,0.5,0.6,1.5,20,0.33035036875595714,0.3281197150026264,0.08748337756083621,114.2,0.329443359375,10.9,,,,shift
ppo__s4__T0.5__tau0.6__sig1.5,ppo,4,0.5,0.6,1.5,20,0.33717197994361664,0.3330417293464296,0.08873113094795135,112.6,0.332763671875,9.55,,,,shift
ppo__s0__T1__tau0.6__sig1.5,ppo,0,1.0,0.6,1.5,20,0.3519902550799764,0.3696562657560903,0.0992086408805052,105.8,0.32763671875,6.95,,,,shift
ppo__s1__T1__tau0.6__sig1.5,ppo,1,1.0,0.6,1.5,20,0.3517988102249528,0.35027121016765983,0.0910008331163639,105.65,0.32705078125,9.6,,,,shift
ppo__s2__T1__tau0.6__sig1.5,ppo,2,1.0,0.6,1.5,20,0.34618870427070975,0.35440901541486247,0.09184271211835947,106.2,0.326513671875,7.9,,,,shift
ppo__s3__T1__tau0.6__sig1.5,ppo,3,1.0,0.6,1.5,20,0.32789251412625925,0.3415356067522196,0.08865728729271548,107.0,0.3265625,8.75,,,,shift
ppo__s4__T1__tau0.6__sig1.5,ppo,4,1.0,0.6,1.5,20,0.3476720783948485,0.35239928034146706,0.09075437514810517,105.45,0.326123046875,9.85,,,,shift
ppo__s0__T2__tau0.6__sig1.5,ppo,0,2.0,0.6,1.5,20,0.3368137303563604,0.3751977826702059,0.09507473350477863,99.15,0.318701171875,11.15,,,,shift
ppo__s1__T2__tau0.6__sig1.5,ppo,1,2.0,0.6,1.5,20,0.32409841009177354,0.34711142495067243,0.08334146059708589,98.2,0.322314453125,8.6,,,,shift
ppo__s2__T2__tau0.6__sig1.5,ppo,2,2.0,0.6,1.5,20,0.32254748567486363,0.34804984763429636,0.08646118378579766,101.6,0.320068359375,8.1,,,,shift
ppo__s3__T2__tau0.6__sig1.5,ppo,3,2.0,0.6,1.5,20,0.3177609949573573,0.35002994267717435,0.08552237869545648,100.2,0.325390625,9.15,,,,shift
ppo__s4__T2__tau0.6__sig1.5,ppo,4,2.0,0.6,1.5,20,0.3188586598527433,0.34789807380003046,0.08387428936532246,99.3,0.32275390625,10.45,,,,shift
ppo__s0__T3__tau0.6__sig1.5,ppo,0,3.0,0.6,1.5,20,0.3234268085002555,0.38296199177755225,0.09193158164164912,92.55,0.31552734375,12.7,,,,shift
ppo__s1__T3__tau0.6__sig1.5,ppo,1,3.0,0.6,1.5,20,0.31274989274642906,0.352904127054665,0.08110225655431416,92.8,0.32373046875,8.8,,,,shift
ppo__s2__T3__tau0.6__sig1.5,ppo,2,3.0,0.6,1.5,20,0.32495461397286307,0.36898674476153615,0.08753758406767849,93.1,0.323388671875,4.95,,,,shift
ppo__s3__T3__tau0.6__sig1.5,ppo,3,3.0,0.6,1.5,20,0.3053729649234347,0.35681667608808953,0.08335576005866321,93.95,0.32451171875,8.65,,,,shift
ppo__s4__T3__tau0.6__sig1.5,ppo,4,3.0,0.6,1.5,20,0.31909370262099024,0.37015844239646245,0.08331820147933075,89.25,0.318798828125,7.3,,,,shift
ppo__s0__T4__tau0.6__sig1.5,ppo,0,4.0,0.6,1.5,20,0.3082315763325789,0.37768931072389506,0.08632870317964077,88.25,0.31689453125,9.65,,,,shift
ppo__s1__T4__tau0.6__sig1.5,ppo,1,4.0,0.6,1.5,20,0.31429697676458,0.3630372129787123,0.08004030763465161,88.1,0.32041015625,8.3,,,,shift
ppo__s2__T4__tau0.6__sig1.5,ppo,2,4.0,0.6,1.5,20,0.3083423453349912,0.3620267937582156,0.08154541016581988,90.45,0.320556640625,5.2,,,,shift
ppo__s3__T4__tau0.6__sig1.5,ppo,3,4.0,0.6,1.5,20,0.3059579138137719,0.3609754090330155,0.0824709406903618,91.55,0.31708984375,9.9,,,,shift
ppo__s4__T4__tau0.6__sig1.5,ppo,4,4.0,0.6,1.5,20,0.2961215421302342,0.35972884730808474,0.07713726086282045,86.8,0.3216796875,9.3,,,,shift
ppo__s0__T0.3__tau0.75__sig1.5,ppo,0,0.3,0.75,1.5,20,0.3520976710988261,0.3780923402887309,0.10041097867066491,103.4,0.327197265625,6.1,,,,shift
ppo__s1__T0.3__tau0.75__sig1.5,ppo,1,0.3,0.75,1.5,20,0.3467328084821827,0.35127005931719735,0.0899686903628721,103.95,0.328564453125,9.7,,,,shift
ppo__s2__T0.3__tau0.75__sig1.5,ppo,2,0.3,0.75,1.5,20,0.333867729390015,0.3443721519929066,0.08903667186817074,106.9,0.326171875,7.55,,,,shift
ppo__s3__T0.3__tau0.75__sig1.5,ppo,3,0.3,0.75,1.5,20,0.3221133842791591,0.33155846406437245,0.08688776426108263,110.4,0.33310546875,11.85,,,,shift
ppo__s4__T0.3__tau0.75__sig1.5,ppo,4,0.3,0.75,1.5,20,0.3163792176705179,0.32652330428118304,0.08294288710663127,107.95,0.328564453125,10.5,,,,shift
ppo__s0__T0.5__tau0.75__sig1.5,ppo,0,0.5,0.75,1.5,20,0.35157466853298763,0.37491030402880254,0.09977676713312683,103.1,0.336083984375,6.9,,,,shift
ppo__s1__T0.5__tau0.75__sig1.5,ppo,1,0.5,0.75,1.5,20,0.31731226253702455,0.3324765788426454,0.08217410525100016,100.9,0.3251953125,8.15,,,,shift
ppo__s2__T0.5__tau0.75__sig1.5,ppo,2,0.5,0.75,1.5,20,0.29444054836428646,0.33661923082192663,0.07934579026892118,100.95,0.31396484375,5.2,,,,shift
ppo__s3__T0.5__tau0.75__sig1.5,ppo,3,0.5,0.75,1.5,20,0.32796747015047895,0.3417172912969505,0.08685721209303456,106.25,0.329443359375,11.0,,,,shift
ppo__s4__T0.5__tau0.75__sig1.5,ppo,4,0.5,0.75,1.5,20,0.3313917233264355,0.3485906043978918,0.08716627340554184,102.9,0.332763671875,9.65,,,,shift
ppo__s0__T1__tau0.75__sig1.5,ppo,0,1.0,0.75,1.5,20,0.3430132674595435,0.3998985060751432,0.09670516434051322,90.3,0.32763671875,7.1,,,,shift
ppo__s1__T1__tau0.75__sig1.5,ppo,1,1.0,0.75,1.5,20,0.3443338167334415,0.3786367361121173,0.08904468286973687,91.2,0.32705078125,9.65,,,,shift
ppo__s2__T1__tau0.75__sig1.5,ppo,2,1.0,0.75,1.5,20,0.336844483014323,0.3829454572597255,0.08941736856908797,91.15,0.326513671875,7.9,,,,shift
ppo__s3__T1__tau0.75__sig1.5,ppo,3,1.0,0.75,1.5,20,0.31994539032352176,0.3702007888536393,0.08646654935210155,91.65,0.3265625,8.75,,,,shift
ppo__s4__T1__tau0.75__sig1.5,ppo,4,1.0,0.75,1.5,20,0.33879704223580814,0.38528853221617887,0.08832869965701605,89.1,0.326123046875,10.3,,,,shift
ppo__s0__T2__tau0.75__sig1.5,ppo,0,2.0,0.75,1.5,20,0.3088214394704719,0.4220408405984129,0.08748548864378701,74.3,0.318701171875,11.75,,,,shift
ppo__s1__T2__tau0.75__sig1.5,ppo,1,2.0,0.75,1.5,20,0.2995627613612212,0.39318351586405126,0.07715923483224905,74.35,0.322314453125,8.65,,,,shift
ppo__s2__T2__tau0.75__sig1.5,ppo,2,2.0,0.75,1.5,20,0.2945090442351542,0.3873412425911127,0.07887163584517967,78.1,0.320068359375,8.2,,,,shift
ppo__s3__T2__tau0.75__sig1.5,ppo,3,2.0,0.75,1.5,20,0.29189874692820317,0.39293323879657743,0.07863645285914365,76.3,0.325390625,9.65,,,,shift
ppo__s4__T2__tau0.75__sig1.5,ppo,4,2.0,0.75,1.5,20,0.29177152800560824,0.39514935391442757,0.07675461698696107,74.05,0.32275390625,10.7,,,,shift
ppo__s0__T3__tau0.75__sig1.5,ppo,0,3.0,0.75,1.5,20,0.28752659815853104,0.4460886541268674,0.08176050018110007,62.9,0.31552734375,13.5,,,,shift
ppo__s1__T3__tau0.75__sig1.5,ppo,1,3.0,0.75,1.5,20,0.27317495143003795,0.412733020960611,0.0709356381720217,62.8,0.32373046875,9.0,,,,shift
ppo__s2__T3__tau0.75__sig1.5,ppo,2,3.0,0.75,1.5,20,0.2807746109500115,0.42231225237077047,0.07596048539359565,63.7,0.323388671875,5.4,,,,shift
ppo__s3__T3__tau0.75__sig1.5,ppo,3,3.0,0.75,1.5,20,0.2683564571755156,0.4191541025656207,0.07325944092670539,63.2,0.32451171875,8.9,,,,shift
ppo__s4__T3__tau0.75__sig1.5,ppo,4,3.0,0.75,1.5,20,0.27961157585136187,0.4295564441147562,0.0732248988564277,60.9,0.318798828125,7.65,,,,shift
ppo__s0__T4__tau0.75__sig1.5,ppo,0,4.0,0.75,1.5,20,0.25334206226566863,0.4621128920531235,0.07114621347699844,50.6,0.31689453125,11.85,,,,shift
ppo__s1__T4__tau0.75__sig1.5,ppo,1,4.0,0.75,1.5,20,0.2657562845119295,0.4732286663967945,0.06736578786807432,46.55,0.32041015625,8.45,,,,shift
ppo__s2__T4__tau0.75__sig1.5,ppo,2,4.0,0.75,1.5,20,0.2571513161279679,0.4605899704489552,0.06800528384631334,49.85,0.320556640625,6.3,,,,shift
ppo__s3__T4__tau0.75__sig1.5,ppo,3,4.0,0.75,1.5,20,0.25862398558504307,0.45389138499813375,0.06948204384348575,51.7,0.31708984375,12.2,,,,shift
ppo__s4__T4__tau0.75__sig1.5,ppo,4,4.0,0.75,1.5,20,0.2408702540499013,0.4490231069316861,0.0625857509417966,48.5,0.3216796875,9.65,,,,shift
ppo__s0__T0.3__tau0.9__sig1.5,ppo,0,0.3,0.9,1.5,20,0.3486824079653292,0.39389294878005543,0.09947191789375157,95.5,0.327197265625,6.2,,,,shift
ppo__s1__T0.3__tau0.9__sig1.5,ppo,1,0.3,0.9,1.5,20,0.34377026228075963,0.36790126233520704,0.08926458545225292,95.6,0.328564453125,9.8,,,,shift
ppo__s2__T0.3__tau0.9__sig1.5,ppo,2,0.3,0.9,1.5,20,0.32702717778163104,0.35598554966856233,0.0872364916476054,99.5,0.326171875,7.55,,,,shift
ppo__s3__T0.3__tau0.9__sig1.5,ppo,3,0.3,0.9,1.5,20,0.31831245788207874,0.3468612306779779,0.08594842410854685,101.7,0.33310546875,11.85,,,,shift
ppo__s4__T0.3__tau0.9__sig1.5,ppo,4,0.3,0.9,1.5,20,0.31243339505839535,0.3435174688280248,0.08200388736279203,98.65,0.328564453125,10.5,,,,shift
ppo__s0__T0.5__tau0.9__sig1.5,ppo,0,0.5,0.9,1.5,20,0.3426662991526216,0.40225341337577314,0.09703746280809382,89.6,0.336083984375,6.95,,,,shift
ppo__s1__T0.5__tau0.9__sig1.5,ppo,1,0.5,0.9,1.5,20,0.3097967864100645,0.3565582670710955,0.08013854370002009,88.25,0.3251953125,8.15,,,,shift
ppo__s2__T0.5__tau0.9__sig1.5,ppo,2,0.5,0.9,1.5,20,0.2875312106063624,0.36020769789065776,0.07738967995146492,88.35,0.31396484375,5.25,,,,shift
ppo__s3__T0.5__tau0.9__sig1.5,ppo,3,0.5,0.9,1.5,20,0.31750099959796085,0.3614748937148718,0.08404034635513179,94.05,0.329443359375,11.2,,,,shift
ppo__s4__T0.5__tau0.9__sig1.5,ppo,4,0.5,0.9,1.5,20,0.32106906570087224,0.37149505769113855,0.08450517761732615,89.85,0.332763671875,11.05,,,,shift
ppo__s0__T1__tau0.9__sig1.5,ppo,0,1.0,0.9,1.5,20,0.31952339005027736,0.4333199702901431,0.09021171414404164,73.05,0.32763671875,7.3,,,,shift
ppo__s1__T1__tau0.9__sig1.5,ppo,1,1.0,0.9,1.5,20,0.32512386677577304,0.4177237640708049,0.08403620585319022,72.75,0.32705078125,9.75,,,,shift
ppo__s2__T1__tau0.9__sig1.5,ppo,2,1.0,0.9,1.5,20,0.3138228201276748,0.41099205736887895,0.08331531060329803,75.4,0.326513671875,8.6,,,,shift
ppo__s3__T1__tau0.9__sig1.5,ppo,3,1.0,0.9,1.5,20,0.3000763291868135,0.40039339997005363,0.08106786563255731,75.3,0.3265625,8.85,,,,shift
ppo__s4__T1__tau0.9__sig1.5,ppo,4,1.0,0.9,1.5,20,0.32372992275161183,0.42495938786649373,0.08426110570237491,72.2,0.326123046875,10.35,,,,shift
ppo__s0__T2__tau0.9__sig1.5,ppo,0,2.0,0.9,1.5,20,0.26719755068695317,0.5177595592398685,0.075902972705534,43.2,0.318701171875,12.65,,,,shift
ppo__s1__T2__tau0.9__sig1.5,ppo,1,2.0,0.9,1.5,20,0.2668939656897575,0.5114855971964388,0.06878627086775299,40.6,0.322314453125,8.65,,,,shift
ppo__s2__T2__tau0.9__sig1.5,ppo,2,2.0,0.9,1.5,20,0.2554295332508397,0.4850839152377409,0.0683860675453071,45.0,0.320068359375,8.4,,,,shift
ppo__s3__T2__tau0.9__sig1.5,ppo,3,2.0,0.9,1.5,20,0.2492948073884717,0.4864486502065189,0.06705587873605849,44.05,0.325390625,9.9,,,,shift
ppo__s4__T2__tau0.9__sig1.5,ppo,4,2.0,0.9,1.5,20,0.2531943275349927,0.49334843280298324,0.06697431636544322,42.85,0.32275390625,13.25,,,,shift
ppo__s0__T3__tau0.9__sig1.5,ppo,0,3.0,0.9,1.5,20,0.21188322860390008,0.6041687195131539,0.06071374495272132,23.8,0.31552734375,19.8,,,,shift
ppo__s1__T3__tau0.9__sig1.5,ppo,1,3.0,0.9,1.5,20,0.19979650540431193,0.6054547839234313,0.051852558044417116,20.3,0.32373046875,13.35,,,,shift
ppo__s2__T3__tau0.9__sig1.5,ppo,2,3.0,0.9,1.5,20,0.19557131030032054,0.5959327871376736,0.05296180096897642,21.35,0.323388671875,6.25,,,,shift
ppo__s3__T3__tau0.9__sig1.5,ppo,3,3.0,0.9,1.5,20,0.19205166305248855,0.5755654309891907,0.052439931996853,23.6,0.32451171875,19.65,,,,shift
ppo__s4__T3__tau0.9__sig1.5,ppo,4,3.0,0.9,1.5,20,0.19685125042534654,0.5881285031561234,0.05147560429134802,22.25,0.318798828125,13.7,,,,shift
ppo__s0__T4__tau0.9__sig1.5,ppo,0,4.0,0.9,1.5,20,0.14583550927623495,0.6305681968479409,0.04054284716609391,14.3,0.31689453125,19.8,,,,shift
ppo__s1__T4__tau0.9__sig1.5,ppo,1,4.0,0.9,1.5,20,0.15360798971543171,0.6451166539702777,0.03888482066309817,13.1,0.32041015625,12.0,,,,shift
ppo__s2__T4__tau0.9__sig1.5,ppo,2,4.0,0.9,1.5,20,0.14771095957314492,0.6439011522456525,0.03912770163938284,13.4,0.320556640625,13.15,,,,shift
ppo__s3__T4__tau0.9__sig1.5,ppo,3,4.0,0.9,1.5,20,0.15078307181379044,0.636519508607696,0.04045286543167408,13.7,0.31708984375,17.65,,,,shift
ppo__s4__T4__tau0.9__sig1.5,ppo,4,4.0,0.9,1.5,20,0.13711505967873394,0.6551598179364923,0.035439043856511,12.0,0.3216796875,15.5,,,,shift
oracle__s0__T0.3__tau0.55__sig1.5,oracle,0,0.3,0.55,1.5,20,0.9826858277988304,0.7942181355654884,0.27488813299787646,44.05,0.275341796875,1.4,,,,shift
oracle__s1__T0.3__tau0.55__sig1.5,oracle,1,0.3,0.55,1.5,20,0.9990697674418605,0.7888955800150008,0.2579673697100683,43.35,0.26357421875,2.0,,,,shift
oracle__s2__T0.3__tau0.55__sig1.5,oracle,2,0.3,0.55,1.5,20,0.9834808696259968,0.7864428510274998,0.2616557522366523,44.2,0.269140625,1.4,,,,shift
oracle__s3__T0.3__tau0.55__sig1.5,oracle,3,0.3,0.55,1.5,20,0.9910703048180924,0.7896347346015681,0.2644228893151777,44.2,0.26552734375,1.6,,,,shift
oracle__s4__T0.3__tau0.55__sig1.5,oracle,4,0.3,0.55,1.5,20,0.9957491898939267,0.7904785950801339,0.26157220273344545,43.35,0.26533203125,1.35,,,,shift
oracle__s0__T0.5__tau0.55__sig1.5,oracle,0,0.5,0.55,1.5,20,0.9855591555055627,0.7863141694493445,0.2761654039396597,46.4,0.281005859375,1.5,,,,shift
oracle__s1__T0.5__tau0.55__sig1.5,oracle,1,0.5,0.55,1.5,20,0.9971449923015007,0.7825591440684206,0.25728983889195683,45.0,0.26640625,1.6,,,,shift
oracle__s2__T0.5__tau0.55__sig1.5,oracle,2,0.5,0.55,1.5,20,0.9877188924813858,0.79423447163537,0.2633130857978222,42.5,0.269873046875,1.45,,,,shift
oracle__s3__T0.5__tau0.55__sig1.5,oracle,3,0.5,0.55,1.5,20,0.9952722649074264,0.7941970890103633,0.26590997790600684,43.05,0.269189453125,1.4,,,,shift
oracle__s4__T0.5__tau0.55__sig1.5,oracle,4,0.5,0.55,1.5,20,0.9955033416875523,0.7891371249112327,0.261562733832819,43.65,0.2673828125,1.65,,,,shift
oracle__s0__T1__tau0.55__sig1.5,oracle,0,1.0,0.55,1.5,20,0.9830514161902162,0.7944717999156011,0.27486171713219754,44.3,0.27705078125,1.7,,,,shift
oracle__s1__T1__tau0.55__sig1.5,oracle,1,1.0,0.55,1.5,20,0.999282358468405,0.7974070040278622,0.25805885132408213,41.45,0.265576171875,2.05,,,,shift
oracle__s2__T1__tau0.55__sig1.5,oracle,2,1.0,0.55,1.5,20,0.9839892020959624,0.7921714759524434,0.2618788831015684,42.8,0.268359375,1.4,,,,shift
oracle__s3__T1__tau0.55__sig1.5,oracle,3,1.0,0.55,1.5,20,0.9901168736136835,0.7903028800831816,0.2641331210545198,44.1,0.266845703125,1.6,,,,shift
oracle__s4__T1__tau0.55__sig1.5,oracle,4,1.0,0.55,1.5,20,0.9932956229772868,0.7862038628621038,0.26079486475104036,44.4,0.266845703125,1.65,,,,shift
oracle__s0__T2__tau0.55__sig1.5,oracle,0,2.0,0.55,1.5,20,0.9814545095955826,0.7945180986491384,0.2743089172589235,44.05,0.280517578125,1.5,,,,shift
oracle__s1__T2__tau0.55__sig1.5,oracle,1,2.0,0.55,1.5,20,0.9965116279069768,0.8014069591851142,0.25709202410389353,40.2,0.2607421875,1.6,,,,shift
oracle__s2__T2__tau0.55__sig1.5,oracle,2,2.0,0.55,1.5,20,0.9836528836948208,0.7845812660887532,0.26182601004282546,44.55,0.272998046875,1.65,,,,shift
oracle__s3__T2__tau0.55__sig1.5,oracle,3,2.0,0.55,1.5,20,0.9948790331801239,0.7961720596590581,0.2658068127145374,42.65,0.27001953125,1.6,,,,shift
oracle__s4__T2__tau0.55__sig1.5,oracle,4,2.0,0.55,1.5,20,0.9950225943646995,0.7995719528333092,0.2613743370304332,41.25,0.26611328125,1.45,,,,shift
oracle__s0__T3__tau0.55__sig1.5,oracle,0,3.0,0.55,1.5,20,0.986007887178876,0.8083356579101219,0.27606330559686176,40.35,0.27783203125,1.55,,,,shift
oracle__s1__T3__tau0.55__sig1.5,oracle,1,3.0,0.55,1.5,20,0.992660001313699,0.8021340947718654,0.2558175121318421,39.65,0.26376953125,1.6,,,,shift
oracle__s2__T3__tau0.55__sig1.5,oracle,2,3.0,0.55,1.5,20,0.9861947724990754,0.7991153182198912,0.2627931315345378,41.0,0.270751953125,1.75,,,,shift
oracle__s3__T3__tau0.55__sig1.5,oracle,3,3.0,0.55,1.5,20,0.9934892543809501,0.800747024510159,0.2652376574012868,41.55,0.26943359375,1.7,,,,shift
oracle__s4__T3__tau0.55__sig1.5,oracle,4,3.0,0.55,1.5,20,0.9964680324548745,0.8019787298891423,0.26186016540283613,40.65,0.267724609375,1.55,,,,shift
oracle__s0__T4__tau0.55__sig1.5,oracle,0,4.0,0.55,1.5,20,0.9895328857031419,0.800284982236121,0.27737268937968945,42.55,0.2796875,1.5,,,,shift
oracle__s1__T4__tau0.55__sig1.5,oracle,1,4.0,0.55,1.5,20,0.998600242477681,0.8012721062593829,0.2577102356162291,40.45,0.264208984375,2.05,,,,shift
oracle__s2__T4__tau0.55__sig1.5,oracle,2,4.0,0.55,1.5,20,0.982768793275126,0.7985805524766696,0.2616156748620945,41.35,0.270703125,1.4,,,,shift
oracle__s3__T4__tau0.55__sig1.5,oracle,3,4.0,0.55,1.5,20,0.9926247837155946,0.8044774487290596,0.2650051922475182,40.35,0.268994140625,1.8,,,,shift
